Word,Pos_Score,Neg_Score,Obj_Score
अनिच्छुक,0.03125,0.5859375,0.3828125
लालायित,0.4375,0.125,0.4375
उत्सुकता से,0.15625,0.0,0.84375
परिहार्य,0.625,0.0,0.375
टाला हुआ,0,0,0
जागे हुए,0.1875,0.125,0.6875
अवगत,0.5625,0.0,0.4375
सावधान,0.4482421875,0.00830078125,0.54345703125
बाहर,0.00146484375,0.0005726814270019531,0.997962474822998
लगातार,0.07688140869140625,0.02933025360107422,0.8937883377075195
आदर,0.6875,0.1875,0.125
डरावना,0.01336669921875,0.72149658203125,0.26513671875
भद्दा,0.07037353515625,0.47901153564453125,0.45061492919921875
बहुत ज़्यादा,0.0625,0.5625,0.375
कुछ देर के लिये,0.0,0.0,1.0
अजीब,0.115966796875,0.22119140625,0.662841796875
कष्टदायक,0.095703125,0.546875,0.357421875
नाजुक,0.158203125,0.6015625,0.240234375
गड़बड़,0.09375,0.09375,0.8125
टेढ़ा,0.02734375,0.0234375,0.94921875
सदा,0,0,0
आसमानी,0.0,0.0,1.0
शिशुवत्,0.0,0.25,0.75
बिना पीठ वाला,0,0,0
कमरतोड़,0,0,0
पीछे का,0.08642578125,0.0002441415563225746,0.9133300771936774
वापस,0.1728515625,0.0004882831126451492,0.8266601543873549
पीछे की ओर,0.052978515625,0.0001220707781612873,0.9468994135968387
नियंत्रण में,0.1728515625,0.0004882831126451492,0.8266601543873549
परोक्ष,0,0,0
नेपथ्य में,0.0,0.0,1.0
पिछड़ा हुआ,0.0390625,0.0,0.9609375
खराब,0.016479618847370148,0.5799661045894027,0.4035542765632272
बुरा,0.0406494140625,0.7004451751708984,0.25890541076660156
गम्भीर,0.2778591401875019,0.09506945498287678,0.6270714048296213
बुरी तरह से,0.01318359375,0.350830078125,0.635986328125
गंजा,0.0,0.34375,0.65625
गंजापन होना,0.0,0.125,0.875
नुकसानदायक,0.0,0.6875,0.3125
नुकसानदायक रूप से,0.25,0.0,0.75
सुखदायक,0.5,0.1875,0.3125
साधारण,0.09108447265625,0.071970947265625,0.836944580078125
भोजोत्सव,0.0,0.0,1.0
काँटेदार,0.0625,0.4453125,0.4921875
क्रूर,0.2578125,0.2265625,0.515625
गँवार,0.12890625,0.21875,0.65234375
निर्वस्त्र,0.000274658203125,0.0576171875,0.942108154296875
अनलंकृत,0.2304859161376953,0.39276123046875,0.3767528533935547
नंगे पाँव,0.0,0.0,1.0
नंगे पाँव से,0.0,0.0,1.0
मुश्किल से,0.0625,0.15625,0.78125
मात्र,0.15625,0.21875,0.625
ऊसर,0.09375,0.328125,0.578125
बंजर भूमि,0.09375,0.328125,0.578125
तुच्छ,0.051064178746310064,0.2096102998344577,0.7393255214192322
नीच,0.1135253928611055,0.21488191039441154,0.671592696744483
निराधार,0.0,0.5,0.5
लज्जाशील,0.4375,0.3125,0.25
संकोची,0.21875,0.4375,0.34375
बुनियादी,0.046875,0.0,0.953125
गिटार,0.0,0.0009765625,0.9990234375
मन्द्र,0.0,0.0009765625,0.9990234375
क्षतिग्रस्त,0.0,0.75,0.25
सनकी,0.138671875,0.2802734375,0.5810546875
अश्लील वार्तालाप,0.0625,0.3125,0.625
सुन्दर,0.62432861328125,0.06470489501953125,0.31096649169921875
सुन्दर तरह से,0.375,0.0,0.625
हवा न होने के कारण हिलने में असमर्थ,0.0,0.375,0.625
युक्त,0.5625,0.0,0.4375
शय्याग्रस्त,0.0,0.125,0.875
के पहले,0.0022068023681640625,0.0,0.9977931976318359
स्वयं को मूर्ख बनाना,0.03125,0.28125,0.6875
बहुत कम और सस्ता,0.0,0.375,0.625
पीछे से,0.0,0.03125,0.96875
देरी करना,0.0,0.0,1.0
कृतज्ञ,0.53125,0.203125,0.265625
विलंबित,0.125,0.25,0.625
घेरा हुआ,0,0,0
लड़ाकू,0.5,0.0,0.5
युद्धकारी,0.0,0.0,1.0
प्रिय,0.19677734375,0.0751953125,0.72802734375
लाभदायक,0.4375,0.0,0.5625
दयालु,0.5027974545955658,0.026981592178344727,0.4702209532260895
कृपालु,0.4609375,0.109375,0.4296875
उन्मत्त,0.0806884765625,0.18096923828125,0.73834228515625
के अतिरिक्त,0.0,0.0,1.0
चश्मा लगाए,0,0,0
सर्वोत्तम,0.193359375,0.0,0.806640625
सबसे अच्छा,0.15234375,0.0,0.84765625
सगाई किया हुआ,0.125,0.0,0.875
बेहतर,0.6503143310546875,0.0,0.3496856689453125
बेहतर तरीके से,0.550628662109375,0.0,0.449371337890625
प्रवणित,0,0,0
बाइबिल का,0.0625,0.0,0.9375
दो व्यवस्थापक अंग युक्त,0.0,0.0,1.0
दो सौ वर्ष वाला,0.0,0.0,1.0
द्विवार्षिक,0.0,0.0,1.0
द्विवार्षिक रूप से,0.0,0.0,1.0
बड़ा,0.10532641410827637,0.018709182739257812,0.8759644031524658
उम्र में बड़ी,0.16927337646484375,0.03228759765625,0.7984390258789062
महत्वपूर्ण,0.26302146911621094,0.0354156494140625,0.7015628814697266
महत्वाकांक्षा,0.16927337646484375,0.03228759765625,0.7984390258789062
प्रसिद्ध,0.31583666801452637,0.0010089874267578125,0.6831543445587158
उत्तेजित,0.27897167205810547,0.22278594970703125,0.4982423782348633
बढ़े हुए पेटवाला,0.0,0.0,1.0
आवश्यक,0.16552734375,0.041015625,0.79345703125
बंधनवाला,0.0078125,0.0078125,0.984375
कांसा,0.0,0.0,1.0
चुभता हुआ,0.25,0.4375,0.3125
चुभते हुए रूप से,0.0,0.375,0.625
कड़ुवा,0.00439453125,0.12890625,0.86669921875
शोकमय,0.00439453125,0.12890625,0.86669921875
कड़ुवाहट के साथ,0.09375,0.3125,0.59375
कस के,0.09375,0.3125,0.59375
अधिक,0.09375,0.10205078125,0.80419921875
अर्द्धसाप्ताहिक,0.0,0.0,1.0
काला,0.015687227249145508,0.12606573104858398,0.8582470417022705
श्याम,0.031374454498291016,0.12713146209716797,0.841494083404541
अंधेरा,0.014317154884338379,0.40984606742858887,0.5758367776870728
उदास,0.25748629013169555,0.5256588044497185,0.21685490541858599
सोगी,0.031374454498291016,0.12713146209716797,0.841494083404541
निर्दोष,0.20654296875,0.2568359375,0.53662109375
निर्दोष रूप से,0.375,0.0,0.625
फीका पड़ा,0.0625,0.25,0.6875
नीरस रूप से,0.25,0.0,0.75
कोरा,0.0,0.013671875,0.986328125
कोरे रूप से,0.125,0.0,0.875
भावशून्य रूप से,0.125,0.0,0.875
शीतल,0.01275634765625,0.22314453125,0.76409912109375
सादे रूप से,0.0,0.25,0.75
धुँधला,0.0709228515625,0.2403564453125,0.688720703125
भाग्यवान,0.625,0.08984375,0.28515625
भाग्यवान रूप से,0.625,0.0,0.375
अंधा,0.0625,0.216064453125,0.721435546875
असफल,0.0625,0.2642822265625,0.6732177734375
बन्द,0.03173900624460657,0.1536865440193651,0.8145744497360283
बिना विचारे,0.0625,0.4375,0.5
पुलकित,0.40625,0.21875,0.375
प्रसन्नचित,0.234375,0.046875,0.71875
प्रसन्नता से,0.3125,0.0625,0.625
सुनहरा,0.12890625,0.05078125,0.8203125
लहूलुहान रूप से,0.0,0.125,0.875
रक्तहीन,0.0625,0.328125,0.609375
रक्तहीन रूप से,0.125,0.0,0.875
खूनी,0.0,0.75,0.25
खून से रंगी,0.0,0.375,0.625
लहूलुहान,0.015625,0.125,0.859375
निर्दयी,0.20485400390625,0.47672558593750003,0.31842041015625
लाल भद्दे चेहरे वाली,0.0,0.0,1.0
चरबीदार,0.125,0.75,0.125
मोटा,0.0842740478515625,0.08584619140625,0.8298797607421875
सूजा हुआ,0.015625,0.59375,0.390625
नीला,0.000335693359375,0.001178741455078125,0.9984855651855469
दुखी भावना,0.000335693359375,0.001178741455078125,0.9984855651855469
अश्लील,0.12696361541748047,0.4912477731704712,0.38178861141204834
नीला सा,0.0,0.0,1.0
गलती से,0,0,0
भौंथरा,0.0078125,0.12646484375,0.86572265625
मुँहफट,0.0078125,0.12646484375,0.86572265625
बिना किसी बनावट के,0.25,0.0,0.75
लज्जारंजित,0.0,0.375,0.625
लज्जारंजित रूप से,0,0,0
लज्जासे,0,0,0
शेखी मारते हुए,0,0,0
कोलाहली,0.0,0.125,0.875
कोलाहली रूप से,0,0,0
डींगे हाँकने वाला,0.0,0.25,0.75
डींगे हाँकने रूप से,0.0,0.25,0.75
छोटे बाल वाली,0,0,0
अशुभ - सूचक,0,0,0
विशेष प्रकार का शरीर रखने वाला,0.0,0.0,1.0
सशरीर,0.0,0.0,1.0
पूर्ण रूप से,0.4384765625,0.01806640625,0.54345703125
शगुन से,0,0,0
नकली,0.06075,0.579875,0.359375
नकली रूप से,0,0,0
उधमी,0.0,0.5625,0.4375
प्रलयकारी,0.0,0.5625,0.4375
ऊधमी रूप से,0.25,0.0,0.75
दबंग,0.125,0.015625,0.859375
साहसपूर्वक,0.25,0.0,0.75
बड़े बड़े शब्दों से भरा हुआ,0.0,0.25,0.75
हड्डीदार रूप से,0,0,0
हड्डीदार,0.0625,0.0,0.9375
खुशमिज़ाज़,0.5,0.0,0.5
उजड्डपन,0.25,0.625,0.125
असभ्य रूप से,0.0,0.0,1.0
मदमत्त,0.25,0.0,0.75
जो निश्चित रूप से प्रासंगिक न हो,0.25,0.0,0.75
जी ऊबनेवाला,0.1875,0.125,0.6875
उबाऊ,0.09375,0.15625,0.75
जन्मजात,0.09375,0.21875,0.6875
झंझटी,0.0,0.5,0.5
बखेड़े का,0.0,0.5,0.5
बोतल की शकल का,0.0,0.0,1.0
अथाह,0.125,0.21875,0.65625
अगम,0.15625,0.125,0.71875
लाचार,0.0,0.18817901611328125,0.8118209838867188
विवश,0.0,0.0013580322265625,0.9986419677734375
जिल्दवाले,0.0,0.0013580322265625,0.9986419677734375
गुज़रनेवाला,0.0,0.0013580322265625,0.9986419677734375
असीम,0.14453125,0.2265625,0.62890625
अनन्त,0.1484375,0.0390625,0.8125
अमित,0.0625,0.0,0.9375
निरवधि,0.0,0.0,1.0
निरवधि रूप से,0.125,0.0,0.875
पशुवत्,0.09375,0.03125,0.875
बालसदृश,0.0,0.0,1.0
खारी,0.0,0.125,0.875
खारा,0.0,0.125,0.875
बहादुर,0.083984375,0.16796875,0.748046875
साहसी तरह से,0.375,0.0,0.625
गठीला,0.09375,0.0,0.90625
निर्लज्ज,0.06329727172851562,0.357208251953125,0.5794944763183594
बेशर्म,0.375,0.03125,0.59375
बेशर्म तरह से,0.625,0.0,0.375
स्तब्ध~रूप~से,0.25,0.0,0.75
स्तब्ध,0.125,0.5,0.375
हँफा देनेवाली,0.125,0.5,0.375
ईंट जैसा,0,0,0
वधू का,0.0,0.0,1.0
विवाह का,0.0,0.0,1.0
लघु,0.0,0.0625,0.9375
संक्षिप्त रूप में,0.0,0.0,1.0
चमकीला,0.38105010986328125,0.0496063232421875,0.5693435668945312
तेज़,0.13219673559069633,0.04464256763458252,0.8231606967747211
दीप्तिमान,0.2530517578125,0.043701171875,0.7032470703125
तेजोमय,0.63671875,0.01953125,0.34375
तेजोमय तरह से,0.25,0.3125,0.4375
फुर्ती से,0.09814453125,0.00439453125,0.8974609375
बर्तानिया,0.0,0.0,1.0
भंगुर,0.1015625,0.171875,0.7265625
चौड़ा,0.0751953125,0.0400390625,0.884765625
विस्तृत,0.015625,0.01019287109375,0.97418212890625
प्रसारित,0.0,0.0,1.0
चारों ओर,0.0,0.0,1.0
फेंक कर,0.0,0.0,1.0
विस्तृत तरह से,0.0,0.1875,0.8125
सामान्य रूप से,0.0,0.09375,0.90625
भ्रातृसदृश,0.125,0.0,0.875
धमकाया हुआ,0,0,0
भूरा,0.0,0.01171875,0.98828125
भूरा जैसा,0.0,0.0,1.0
कठिन और थकाने वाला,0.0,0.5,0.5
अशिष्ट,0.203015625,0.29796093749999997,0.4990234375
अशिष्ट रूप से,0.25,0.0,0.75
निर्मम,0.03125,0.34375,0.625
बर्बर,0.125,0.3359375,0.5390625
नृशंस,0.03125,0.34375,0.625
क्रूरता से,0.25,0.0,0.75
पशु,0.03125,0.21875,0.75
नीच प्रवृति,0,0,0
पशुपन,0,0,0
पशुवत,0.125,0.5,0.375
पशु कि तरह से,0.25,0.0,0.75
असार,0.0,0.001953125,0.998046875
बुलबुलेवाला,0.15625,0.1875,0.65625
चुलबुला,0.15625,0.1875,0.65625
पल्लवित होती हुई,0,0,0
बादामी,0.03125,0.0078125,0.9609375
स्थूल,0.0625,0.03125,0.90625
धौंस दिखानेवाला,0.2109375,0.0859375,0.703125
प्रफुल्लित,0.25,0.125,0.625
भारी,0.05177118265419267,0.24122348819219042,0.7070053291536169
परिहास्य,0.03125,0.0,0.96875
तमाशे का,0.03125,0.0,0.96875
तमाशे का रूप से,0,0,0
दाहक,0.03955078125,0.1416015625,0.81884765625
ज्वलन्त,0.001953125,0.33203125,0.666015625
जलानेवाला,0.001953125,0.33203125,0.666015625
जलता हुआ,0.001953125,0.33203125,0.666015625
झाड़ीदार रूप से,0,0,0
झाड़ीदार,0.0625,0.1875,0.75
व्यस्तता पूर्वक,0.375,0.0,0.625
व्यस्त,0.14453125,0.05859375,0.796875
केवल,0.10009765625,0.01123046875,0.888671875
समीप,0.0,0.25,0.75
लयबद्ध,0.0,0.375,0.625
दुखद,0.0,0.75,0.25
मतलबी,0.25,0.0,0.75
बेदर्द रूप से,0.0,0.0,1.0
शान्त,0.18725872039794922,0.27030134201049805,0.5424399375915527
शान्ती से,0.125,0.0,0.875
खरा,0.171875,0.125,0.703125
खरा रूप से,0.375,0.0,0.625
कुक्कुरीय,0.0,0.0,1.0
चालाकी से,0.140625,0.0,0.859375
गंवार,0.0,0.0078125,0.9921875
असभ्य,0.140625,0.2197265625,0.6396484375
झगड़ालू,0.0390625,0.5,0.4609375
चिड़चिड़ा,0.0072021484375,0.24268165230751038,0.7501161992549896
क्षमतापूर्वक,0.375,0.0,0.625
